village,latitude,longitude
Omyamapattu,12.7199307,78.8872432
Vennāntāngal,12.7226936,78.8832092
Kattārikuppam,12.7282192,78.8892602
Gengasānikuppam,12.7451304,78.8926506
Tīrtham,12.6668021,78.8534582
Chinnapallikuppam,12.7616637,78.8351011
Vengannampālaiyam,12.7695847,78.8423324
Kuppampālaiyam,12.7673665,78.8357448
Krishnāpuram,12.7721273,78.8350367
Gollakottayi,12.7744711,78.8411093
Arimulai,12.7789494,78.8475251
Rāmanāyanikuppam,12.7829148,78.8570845
Nadumpālaiyam,12.7819627,78.8551855
Agaram,12.8220118,78.8906765
Yedattur,12.8224302,78.906641
Maladipālaiyam,12.8137891,78.9005041
Ellappapettai,12.8084954,78.8986802
Bodipettai,12.8123453,78.8976502
Marattipālaiyam,12.8055451,78.8865351
Puduvur,12.8035992,78.8876724
Subbanaiyakkanpālaiyam,12.8024484,78.8861489
Lachehkapālaiyam,12.7990586,78.8859558
Ārjādi,12.7968197,78.8755274
Rājapālaiyam,12.7959618,78.8726306
Pālappādi,12.795334,78.8769436
Edayankottayi,12.7933776,78.8742506
Gururājapālaiyam,12.793817,78.8779414
Veppankuppam,12.7833543,78.8769436
Kuppampattu,12.7817953,78.8727378
Rājapālaiyam,12.7699745,78.8919827
Attikuppam,12.7529786,78.8683069
Otteripalaiyam,12.7662887,78.8700664
Nemandapuram,12.7596338,78.8742614
Odugattūr,12.7679315,78.8830376
Venkanapālaiyam,12.7715832,78.8746691
Siravayal Pudur,10.1004069,78.665419
Vairavanpatti,10.1241331,78.6585415
Gundrendi,12.575955,78.8714826
Chintalūr,12.5764288,78.8822221
Alanjanūr,12.5823765,78.8877582
Koilanūr,12.57157,78.9287853
Paranellimarathūr,12.5744602,78.9103746
Jambadi,12.5796959,78.9206743
Saramarathūr,12.5799891,78.9149236
Malamarathūr,12.5793608,78.9050531
Kilamarathūr,12.5834655,78.9097738
Gundalattur,12.5902507,78.9168119
Periyamalai,12.5865649,78.9418315
Tumbikallai,12.5990879,78.9272403
Kilūr,12.5924705,78.9058685
Tekkamarathūr,12.5942296,78.9115333
Jamanamarathūr,12.5964493,78.8890296
Pakkainudiyanūr,12.5952557,78.88587
Komattiyūr,12.6007004,78.8792825
Kuriyanūr,12.6026164,78.8987124
Mamarathūr,12.605433,78.9030441
Kundikantheruvu,12.6073385,78.8983798
Kanaganeri,12.6124689,78.9030576
Markkanūr,12.6095582,78.9117479
Vellankuppam,12.6240903,78.9003324
Tittanur,12.6242996,78.9345359
Kalliparai,12.6402965,78.9519596
Metmarathūr,12.6531937,78.9541053
Mandapārai,12.6446515,78.9488697
Jadayanūr,12.6404221,78.9350938
Virapannūr,12.6304556,78.9187431
Pudupattu,12.6420552,78.9030576
Ettimarathūr,12.6465253,78.9158678
Arasavali,12.647279,78.9220047
Burgūr,12.6464521,78.9196014
Timirimarathūr,12.564533,78.8685751
Ambatankollai,12.5458505,78.9477968
Erumayanur,12.5493274,78.9301157
Mullipatti,12.5343931,78.9105034
Mamarathūr,12.5464369,78.915267
Mattukarunūr,12.5519664,78.9052033
Tanjankollai,12.5579566,78.9091301
Kovilūr,12.5537258,78.9168119
Dombarātti,12.5588153,78.921318
Perunkattūr,12.5659991,78.9114046
Nallaapttu,12.5526367,78.8911056
Kurianūr,12.5567418,78.8857841
Attipattu,12.5685542,78.8902473
Kuttāgarai,12.58979,78.9782667
Kallattūr,12.5955698,78.9979005
Banganūr,12.5989623,78.9987588
Peruvali,12.6089091,78.9765501
Manjuthu,12.6061135,78.9690184
Padri,12.60047,78.9743614
Vandikurianūr,12.5524062,78.877244
Irmayanūr,12.5097801,78.8958263
Attiyanūr,12.5284653,78.8962125
Nochchimalai,12.5157084,78.8800764
Paderi,12.5037469,78.877244
Kovilkollūr,12.5035794,78.8034725
Padapanjamarathūr,12.5073239,78.8309919
Pilakkanūr,12.501694,78.8284921
Molainūr,12.510618,78.864026
Kuttanari,12.5129642,78.8602924
Valakad,12.5198351,78.8697338
Melsilambadi,12.5115292,78.8409698
Kilsilambadi,12.5242968,78.8451245
Vannankuttai,12.5230609,78.8276338
Kutathūr,12.5273341,78.8512373
Velichanūr,12.5343722,78.8432979
Kannalamandai,12.5424154,78.8525247
Palamarathūr,12.557789,78.8619661
Narthamarathūr,12.5514219,78.8640689
Chinnavavvākuttai,12.5533069,78.872137
Tettūr,12.5627737,78.873167
Vīrarāghavalasai,12.586828,78.8039111
Chinnagirivalasai,12.560784,78.8106608
Timmarāyavalasai,12.5641141,78.8126778
Nāyakkanūr,12.5699783,78.8060689
Kavalanūr,12.5815178,78.8171196
Bhīmakulam,12.5894261,78.8160578
Reddiyūr,12.5938526,78.8093734
Mandārkuttai,12.6149607,78.8309383
Kallāpārai,12.6947284,78.8068843
Asanāmpattu,12.7044203,78.8116264
Pudupattu Ten,12.7277169,78.825295
Melpallipattu,12.7397097,78.8302517
Pākkampālaiyam,12.7476209,78.8307023
Pākkam,12.751409,78.8321185
Sattapanam,12.6362346,78.8266467
Vasantapuram,12.5282453,78.785727
Kuraganipalle,14.74409,77.8193378
Gaddamnagepalle,14.76262,77.8309679
Rangarajukuntapalle,14.6986196,77.9465604
Rangarajukunta,14.7099725,77.9407239
Jangamreddipalle,14.6885945,77.906413
Ellutla,14.670079,77.9063272
Nadimipalle,14.6583296,77.888174
Chillavaripalle,14.6287664,77.8960704
Gugudu,14.666903,77.8618669
Rangapuram,14.6847753,77.8485202
Narasapuram,14.6858962,77.8341436
Duggumarri,14.6780085,77.8077507
Tumpera,14.6625229,77.826333
Venkatapuram,14.7059254,77.7272415
Chennampalle,14.7261396,77.7520895
Nayanipalle,14.8012104,77.8125357
Maddalapalle,14.8011481,77.821033
Venkatampalle,14.7904431,77.8299379
Balapanur,14.5350796,78.196946
Kambugudi,12.485479,78.7449359
Nadūr,12.4789005,78.7318897
Pālaiyapālaiyam,12.4695354,78.7413311
Rangasamudram,12.4646942,78.7244117
Serkānūr,12.4568175,78.6877942
Perampalli,12.4571527,78.6942529
Kandāgalanūr,12.4664345,78.6969781
Chinnavattanūr,12.4717143,78.7006259
Kalathūr,12.4921725,78.6147737
Periyasamudram,12.5040821,78.6314678
Chinnasamudram,12.5058562,78.6228526
Tatavalli,12.5034118,78.6122417
Kāvapattarai,12.4969176,78.6289787
Kalgudda,12.507811,78.6428403
Kurichchilāppattu,12.4994733,78.6460805
Kurichchilāppattu,12.5098848,78.6541217
Bothanur,12.5171119,78.6348796
Bālināyakkanūr,12.5152894,78.6455869
Peramāpattu,12.5304971,78.6487198
Yertikuppam,12.5351262,78.6534834
Nārāyanpuram,12.5345607,78.6593199
Pappanur,12.5263706,78.6668515
Irunapattu,12.5263391,78.6759388
Jolagoundanūru,12.5159388,78.6766147
Pallattur,12.5083556,78.6692762
Kodagumalai,12.5028671,78.6882877
Thagarakuppam,12.4521241,78.7298297
Kottānūr,12.4262669,78.706913
Kilanur,12.4280271,78.6864424
Adivāram,12.2893949,78.6927938
Malaitirupattūr,12.3261667,78.6890601
Malayāndapattu,12.3205485,78.6789321
Nelvasal,12.3308624,78.662281
Nellīpattu,12.3213032,78.6452006
Sembārai,12.3343841,78.6542129
Melpattu,12.3562679,78.6621951
Puliyūr,12.3540041,78.6783313
Kilūr,12.3686763,78.6963557
Kombai,12.3816499,78.705647
Melūr,12.3801409,78.6907768
Molalai,12.3993593,78.6812496
Pudūr,12.4036345,78.688631
Sittūr,12.3927787,78.6858844
Aramalampatti,12.3971378,78.6903047
Valathalampatti,12.4103406,78.7099599
Nadukuppam,12.4127716,78.7225341
Velānkuppam,12.3949164,78.7347221
Chinnasamudram,12.3078653,78.7474143
Kāyampattu,12.2960201,78.7455797
Pudūr,12.2872564,78.7294864
Pakkiripālaiyam,12.3021839,78.7279414
Paramanandal,12.3585316,78.7662219
Tāndāpattu,12.3362287,78.7469101
Valasai,12.3446135,78.7314605
Badakuppam,12.6353554,78.7470433
Gazzelanagi Reddiyūr,12.6318889,78.7418341
Puluguberpalli,12.6280815,78.7408177
Kongiyūr,12.6267057,78.747277
Bangūr,12.6149471,78.7445064
Nadamur,12.6196347,78.7422112
Rājapālaiyam,12.6187388,78.7402439
Narasingapuram,12.6109315,78.7327353
Pudūr,12.5939892,78.7701211
Kalarapatti,12.6089885,78.7587223
Peddūr,12.6271882,78.7543009
Rangapuram,12.7392276,78.7021611
Kamiyampattu,12.7288018,78.7053296
Nāchchārkuppam,12.7339463,78.7129499
Naduvūr,12.7730447,78.7914604
Nayakkaneri,12.7700915,78.7894349
Melur,12.7731816,78.7883119
Selakollai,12.7622292,78.7943682
Panangattūr,12.7329291,78.7739936
Kavanūrthattu,12.7172997,78.7539398
Kavanūrthattu,12.71818,78.7462592
Nelanūr,12.5598379,78.6400713
Rayaneri,12.5644911,78.6532259
Kilkaniyūr,12.5748581,78.6340427
Kottūr,12.5698527,78.6221122
Varaikuttai,12.5801919,78.6180152
Attanāyūr,12.5856854,78.6300945
Kottaiyūr,12.5939207,78.6370522
Kaniyūr,12.5740622,78.6480975
Tayalūr,12.5794695,78.6630955
Mangalam,12.5854707,78.6580324
Paduvanūr,12.5707323,78.6543845
Muthanūr,12.6077574,78.6345576
Valaganūr,12.6163009,78.6226272
Vellaisamaneri,12.6256816,78.6401366
Oddateruvu,12.6430314,78.6391201
Vallipattu,12.6436046,78.6503934
Kurumpatti,12.6478758,78.6550712
Reddiyūr,12.6379619,78.6618411
Bālappanur,12.6318166,78.661015
Kurumbateruvu,12.6300368,78.6689329
Pudūr,12.6328845,78.6684179
Sorakkāyanattam,12.6363602,78.6718082
Veppampatti,12.6407152,78.6738252
Kondampatti,12.649132,78.6712932
Kottūr,12.6280058,78.6965918
Nimmiyampattu,12.6330127,78.7001055
Turanjikuppam,12.6491739,78.7111616
Velakkuttai,12.6519375,78.693695
Nanneri,12.6602283,78.702321
Periyavelakkuttai,12.657381,78.6893177
Marapet,12.7128873,78.6536336
Sengilikuppam,12.718162,78.6598027
Bāpanaballi,12.7234889,78.65314
Sānānkuppam,12.7381819,78.6673021
Vadakarai,12.7386842,78.6726665
Minnūr,12.7361622,78.6738467
Pudūr,12.7315312,78.6759648
Vinnamangalam,12.7422727,78.6926507
Kannadikuppam,12.7456558,78.6965899
Rangapuram,12.7455229,78.6996001
Reddiyūr,12.6157146,78.6940383
Ammagodanahalli,12.9017613,76.1317563
Aiyankottai,10.0292768,78.0140877
Pudur,10.0277079,78.0256426
Sambakulam,10.0317913,78.0269636
Chittalangudi,10.015382,78.0257879
Nagari,10.0189284,78.0164212
Rajāpālaiyam,12.4817812,78.6446321
Kūduvanepatti,12.4747941,78.6392569
Tādanvalasai,12.4685926,78.6275625
Bommaikuppam,12.4609203,78.622768
Mottūr,12.4373309,78.6199665
Balanakuppam,12.4418151,78.6321544
Thammanūr,12.4325324,78.6065125
Pallattūr,12.4304945,78.5974574
Chinnaudyāmuttūr,12.4223692,78.5973501
Mattarappalli,12.4201689,78.606019
Merkathiyanūr,12.4166694,78.6206531
Jammana Pudūr,12.4244648,78.6215972
Veppālampatti,12.4087898,78.5886383
Vishamangalam,12.4056673,78.5935092
Setteri,12.4069876,78.6026287
Anganādavalasai,12.4017274,78.6179495
Kularapādi,12.3953355,78.6229706
Nāgarajampatti,12.3942667,78.5979724
Kurumberi,12.3854853,78.6109113
Perāmpattu,12.3798684,78.5924792
Puluganvalasa,12.3781708,78.6013412
Māmbakkam,12.3776049,78.6437845
Chinnakammiyampatti,12.5877851,78.5810101
Reddiyūr,12.5837063,78.5847759
Puthūr,12.5801592,78.5822198
Mettusakkaraikkuppam,12.5761146,78.5863852
Ramireddiyūr,12.5821356,78.5717297
Kudiyanakuppam,12.5735177,78.5620093
Edayāmpatti,12.5635696,78.574841
Katteri,12.5459787,78.5727328
Fakīrthakkā,12.5495368,78.5779309
Yelagiri,12.5443005,78.5864925
Pālanamkuppam,12.5377497,78.5836869
Pappanputhūr,12.5345397,78.5820079
Vattapattu,12.5320052,78.587501
Karuppanūr,12.5130689,78.5847464
Karimandur,12.5034327,78.5861546
Pudukottai,12.5015787,78.5904622
Savalanur,12.5014216,78.5940134
Kallaraimodu,12.5021758,78.5919857
Puttur,12.506994,78.602221
Periyavengayapalli,12.5123986,78.5937238
Vengāyapalli,12.517447,78.5964274
Sorakavundanūr,12.51707,78.6018133
Somālapuram,12.509026,78.6089801
Savanampatti,12.5015683,78.6025857
Paracheri,12.4864898,78.5996944
Mādappalli,12.4906117,78.6009764
Selandampalli,12.4845572,78.6089587
Kangarampālaiyam,12.4885063,78.6339462
Kūdappattu,12.491324,78.6398363
Agaram,12.4828026,78.6166942
Udayāmuttūr,12.4400078,78.5912454
Kottaiyanūr,12.4321133,78.5867286
Ragupattiyūr,12.4340411,78.5911274
Pambākuttai,12.4425379,78.5936487
Chinnapambākuttai,12.4466344,78.5943031
Chandrakavundanūr,12.4605051,78.5873937
Chavudekuppam,12.4606309,78.6001825
Sirangampatti,12.4681735,78.60044
Tippasamūdram,12.4583261,78.6073494
Timmanāmattūr,12.4472211,78.6073494
Attikuppam,12.4551832,78.618679
Kustampalli,12.4417313,78.6124134
Pudūr,12.5205473,78.7169551
Batappanattam,12.5576215,78.7412881
Pūngulam,12.5727428,78.7529182
Omaikuppam,12.5772874,78.7108183
Reddivalasai,12.5680201,78.7198949
Nāchchiyārkuppam,12.5669206,78.7158823
Marimānikuppam,12.5667949,78.7079429
Mottūr,12.5603861,78.7091017
Velānkuppam,12.5564486,78.7144017
Timmarāyavalasai,12.5546683,78.7243151
Kurumpatti,12.5490132,78.7185645
Lalapet,12.5358384,78.7139082
Mūlandiyūr,12.5541028,78.7113762
Kundiredddiyūr,12.5492017,78.6984587
Andiyappanūr,12.5342465,78.7023425
Rājapālaiyam,12.5380168,78.6976003
Settipalem,14.9355383,79.6762633
Thurpu- Jangalapalle,14.942183,79.6782589
Adimurtipuram,14.9662621,79.6836662
Venkannapalem,14.9715688,79.7310018
Perikepalem,14.9631526,79.7207021
Mallavurappadu,14.9681277,79.7191572
Parlapalle,14.9996966,79.7249722
Gudavalluru,14.9988053,79.6770572
Uppulur,14.9470239,79.6358156
Gottigundala Palem,14.9487861,79.6186495
Kandaneri,12.91504,78.973825
Bhimanadhapuram,12.9141066,78.977403
Kalanipākkam,12.9161354,78.9791116
Erayankādu,12.9236541,78.9993167
Virinchīpuram,12.9234242,79.021654
Usur,12.8641464,79.0601491
Kaniyambādi,12.811817,79.1340172
Chittāttūr,12.9176726,78.9217472
Hyderpuram,12.920036,78.9345843
Kīlachchūr,12.9111106,78.9413917
Veppankali,12.9081458,78.9590728
Srīrāmapuram,12.9164387,78.9529466
Gollapuram,12.8624728,78.8353908
Tottālam,12.8620858,78.8323223
Devikapuram,12.869146,78.8419246
Kuttiyanunpatti,12.8733401,78.8535225
Sitapuram,12.876691,78.8596567
Vadakattapatti,12.8820734,78.8654047
Kūttambākkam Shrotriyam,12.8853784,78.874197
Palandipatti,12.8883277,78.8779092
Subbunāyakkanpālaiyam,12.8898128,78.8987231
Agaramcheri,12.8948956,78.8959551
Chinnacheri,12.9041823,78.907156
Periakattupadi,12.8823872,78.9284205
Serakattupettai,12.8868426,78.9303088
Govindambādi,12.8984513,78.9226055
Brāhmanamangalam,12.8931909,78.9228737
Govindambādi,12.8883486,78.9094949
Edayapālaiyam,12.8810066,78.919301
Thattankōttayi,12.8781618,78.913722
Gollamangalam,12.8759236,78.8978004
Surakuppam,12.8738736,78.8962126
Kīlkrishnāpuram,12.8689211,78.9137703
Tippasamudram,12.8673261,78.9136791
Kommālānkuttai,12.8682569,78.9279055
Odiyattūr,12.8668554,78.9283347
Mangalam,12.8649361,78.9250731
Pallikuppam,12.859063,78.889904
Karunkāli,12.8495444,78.8984656
Basuvanāyanikuppam,12.8524314,78.8804841
Pūdūr,12.8604228,78.8514304
Palur,12.8550817,78.8628468
Battuvanpatti,12.8542305,78.8716972
Rājapālaiyam,12.8533519,78.8653672
Agrahāram,12.8450047,78.8908911
Tirumalaikuppam,12.8448791,78.871386
Kadalaikulam Village,12.8354647,78.8832521
Tholapalli,12.8348161,78.8927257
Muhammadupuram,12.8332051,78.9006114
Rājapālaiyam,12.8339792,78.9073866
Lalasahebkottayi,12.8413854,78.9099026
Govindappankottayi,12.8426406,78.9074349
Kuchipālaiyam,12.8530799,78.9099455
Rāmacharikottayi,12.8433938,78.9155674
Basavankottayi,12.8468038,78.9167046
Kankāpuram,12.8608412,78.9401149
Ragalbavi,10.5775416,77.2205347
Sundakkampalayam,10.5669817,77.213518
Velur,10.5696712,77.1909338
Rayapuram,10.018791,77.9971951
Thirumalnattam,10.018997,77.9869974
Rishabam,10.0213055,77.9868418
Vayalur,10.0173779,78.0514106
Vairavanatham,10.0234925,78.0463573
Anaikulam,10.0217915,78.037152
Heggodu,14.0968292,75.0697946
Mottūr,12.6592338,79.3211818
Molugampūndi,12.6622381,79.3225336
Pāmbādi,12.6618403,79.3251729
Paracheri,12.6463055,79.3435406
Kalpūndi,12.6516234,79.3466091
Lādapādi,12.6584487,79.3490124
Māmandūru,12.6676814,79.3440556
Katteri,12.6786722,79.3375754
Paracheri,12.6725383,79.3302369
Dasarāpettai,12.6740142,79.3259936
Sattiyavijayanagaram,12.675867,79.3180704
Subānrāvpettai,12.677123,79.3103027
Paiyur,12.6712822,79.3019691
Mullippattu,12.6700994,79.2586756
Kuppam,12.663981,79.2118308
Tachcharampattu,12.6616728,79.2119569
Pārvatiagaram,12.6618927,79.2079496
Erikuppam,12.6511,79.2021989
Serpākkam,12.6390611,79.2814636
Vadugasāttu,12.6405477,79.2722368
Kuppunāyakannattam,12.6423483,79.2712712
Yerikuppam,12.6400871,79.2602205
Aniyagal,12.634057,79.2406511
Pungambādi,12.6382865,79.2512941
Aiyampettai,12.641134,79.2344713
Nariempettai,12.6526912,79.2222404
Paracheri,12.6588884,79.237647
Kalkkalantāngal,12.6610657,79.2362737
Malaiyāmpattu,12.6502416,79.2527747
Paracheri,12.6498019,79.2980504
Velappādi,12.6498648,79.3150878
Nāyakkanpālaiyam,12.6615577,79.2724192
Fakīrtakkā,12.6910023,79.2959904
Palangāmūr,12.6832987,79.2957544
Pudukāmūr,12.6808494,79.2928791
Sevūr,12.6864597,79.2686319
Paracheri,12.6891392,79.2692113
Ammiyampattu,12.6946447,79.2748332
Rātnamangalam,12.6925514,79.2784595
Maruderi,12.7097789,79.2910123
Meyyūr,12.7108046,79.2839956
Karunagarapattu,12.7229447,79.2825794
Kālapākkam,12.7137769,79.2702627
Adayapulam,12.7116418,79.2692327
Settitāngal,12.7249541,79.2289996
Agrahārapālaiyam,12.7064507,79.2471742
Chekkalianūr,12.7382237,79.2371106
Srīnivāsapuram,12.7462606,79.2303514
Sathampattu,12.6870249,79.0255594
Amirthi,12.7293965,79.0577245
Sirumailūr,12.7297262,79.2287206
Appanellūr,12.7342785,79.1747224
Mottugiedisai,12.7284285,79.1903972
Singāratope,12.7279681,79.1802263
Puduppālaiyam,12.7174608,79.1933584
Somantāngal,12.7229866,79.2147302
Ariyapādi,12.7137769,79.2257165
Kunnattūr,12.6910442,79.2279696
Kurumantāngal,12.7000873,79.2139577
Kīlnagar,12.6993337,79.2049455
Sānārapālaiyam,12.6805354,79.2517018
Raghunāthasamudram,12.6821264,79.2557144
Mallanur,12.6615786,78.4088015
Ambalattadi,10.015912,78.0679867
Sirvalai,10.0261126,78.0630326
Appantāngal,12.7369261,79.3045091
Kanigiluppai,12.688574,79.3292713
Mayinandal,12.6966465,79.3227266
Irumbedu,12.6916303,79.3054103
Palayavelleri,12.7230703,79.2995739
Velleri,12.7195958,79.3014192
Adanūr,12.7112232,79.3118476
Virūpākshipuram,12.7128978,79.3121051
Kīlaiyūr,12.7112232,79.3142938
Puttūr,12.7708299,79.266926
Alantāngal,12.7668956,79.2565942
Krishnāpuram,12.7600523,79.2514872
Chinnāyakanperurdai,12.75549,79.2733955
Vidvāntāngal,12.7609522,79.2627954
Vettiyāhtoluvam,12.7494522,79.2559075
Mādapatiyāntāngal,12.7450885,79.2715931
Morappantāngal,12.7411539,79.2907762
Vittankulam,10.0384549,78.0443215
Maniyaranpatti,10.0402456,78.0394587
Komuravelli,17.9284465,78.8966975
Pudupatti,10.0467929,78.0702277
Alagapuri,10.059182,78.0681476
Ottaveedu,10.0536465,78.075985
Pudūr,12.7879841,79.3730718
Ammani Chattram,10.2077423,79.2535901
Kattumavadi,10.1365878,79.2226481
Kottaipattinam,9.9754443,79.1955041
Kodikulam,9.9932856,79.2006915
Nayakkanpatti,10.0520698,78.2140946
Valayapatti,10.05713,78.2166749
Poigaikaraipatti,10.0507017,78.2013756
Lakshmipuram,10.0274597,78.2236647
Ukkalapatti,10.0355312,78.2217497
Kela Kallandhiri,10.0358164,78.2073355
Kallandhiri,10.0385151,78.2011564
Thillaivayal,10.0656497,78.9634609
Enangam,10.0449231,78.9668727
Madagam,10.0570085,78.957088
Thirapidingi,10.0509658,78.9457583
Vettivayal,10.0579381,78.9219618
Seppavayal,10.0691093,78.9439988
Pālākkurichchi,10.0638856,78.9347184
Kadappanvayal,10.0617834,78.9349222
Pānankādu,10.0579698,78.9319074
Avadaiyar Kovil,10.0747766,79.0437019
Pirambuvayal,10.0378554,78.8674486
Uravayal,10.0424404,78.8619876
Sittivayal,10.048853,78.8655925
Vediyankudi,10.0463809,78.8813424
Sirukkanāvayal,10.0292452,78.8832092
Nenmeni,10.0240683,78.8831663
Mādappanendal,10.0150562,78.8969958
Pāppākudi,10.0182469,78.9063299
Tiruttangūr,10.024829,78.9052355
Abhisekhāpuram,10.0241423,78.9127564
Umayāndavayal,10.0214904,78.9156317
Palanivayal,10.0169896,78.9207172
Pūdukudi,10.0110942,78.9280987
Itchikkottai,10.0157376,78.9448518
Embal,10.0219975,78.9589977
Tanikadu,10.0350769,78.9396643
Sembalavayal,10.0339756,78.928965
Sengāttānkudi,10.031823,78.9186573
Āndakkudi,10.03869,78.8976288
Mittirāvayal,10.0438878,78.9032721
Āmbakkudi,10.0628398,78.8950967
Āvanam,10.0527406,78.9054822
Kodikulam,10.0028107,78.9538479
Sanānvayal,10.000613,78.9614439
Sithakkoor,10.0016696,78.995862
Sellappanendal,10.0095727,78.9004612
Kiriyāniendal,10.0116752,78.8994849
Tachchakudi,10.007074,78.882426
Nallivayal,10.0123409,78.8578677
Chinna Kottagudi,10.0133763,78.8679528
Periya Kottagudi,10.0153098,78.8796151
Thiruvakkudi,10.0741851,78.9935661
Karambakkudi,10.0829631,78.9892638
Appalai,10.0946457,78.9764321
Kākkākottai,10.0887623,78.9835024
Molumbūr,10.0927233,78.9815605
Vāniyankudiyiruppu,10.0982371,78.9846826
Modamkottai,10.1006982,78.9863992
Paraiyanvayal,10.1022614,78.9923644
Veeramangalam,10.1130561,78.996377
Periya Sengīrai,10.1178513,78.9780736
Chinna Sengīrai,10.1208297,78.9824939
Irumbanadu,10.0532054,78.9886308
Vellalavayal,10.0560577,78.9971494
Kotthalangudi,10.0499939,78.9978575
Machapur,18.2112064,80.0605005
Periyanāyanārvayal,10.08478,78.9289892
Valaiyanvayal,10.0789491,78.9332592
Narikkudi,10.1038035,78.9739537
Mudukkuvayal,10.1124224,78.9631176
Kadaiyankudi,10.1078384,78.95962
Poyyāvayal,10.1034127,78.955661
Kadappanendal,10.103888,78.9613581
Usilangudi,10.0983004,78.958472
Settivayal,10.095945,78.9688468
Aramanaivayal,10.0928501,78.9639652
Nāttichcheri,10.0883292,78.9431834
Solangādu,10.0851603,78.9459729
Kurungalur,10.0808611,78.9625221
Singaipalli Tanda,16.3052295,78.1814575
Bawaipalli,16.303582,78.2946252
Tigalpalli,16.3086276,78.2726741
Embavayal,10.1192983,78.9590513
Keelamanjakudi,9.9665215,79.1775424
Thinaiyakudi,10.1094869,79.1702553
Vinaitheerthagopalapuram,10.0916937,79.195584
Vichoor,10.0217484,79.2089328
Vettivayal,9.9781831,79.1505625
Vellur siruvarai,10.0683632,79.140218
Vellur,10.0446791,79.18413
Thirunellivayal,10.1182232,79.1685597
Thandalai,10.0520615,79.2113241
Solani,10.1170259,79.1323928
Sudalaivayal,10.0815266,79.1605209
